Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[209]    0.0    0.00    0.00     505         nk__begin [209]
                0.00    0.00     505/505         nk_build [211]
-----------------------------------------------
                0.00    0.00     505/505         nk_clear [27]
[210]    0.0    0.00    0.00     505         nk_buffer_clear [210]
-----------------------------------------------
                0.00    0.00     505/505         nk__begin [209]
[211]    0.0    0.00    0.00     505         nk_build [211]
-----------------------------------------------
                0.00    0.00     505/505         UpdateNuklear [207]
[212]    0.0    0.00    0.00     505         nk_input_begin [212]
                0.00    0.00     505/2584        nk_vec2 [130]
-----------------------------------------------
                0.00    0.00     505/505         UpdateNuklear [207]
[213]    0.0    0.00    0.00     505         nk_input_end [213]
-----------------------------------------------
                0.00    0.00     505/505         nk_raylib_input_mouse [216]
[214]    0.0    0.00    0.00     505         nk_input_motion [214]
-----------------------------------------------
                0.00    0.00     505/505         UpdateNuklear [207]
[215]    0.0    0.00    0.00     505         nk_raylib_input_keyboard [215]
                0.00    0.00   13130/13130       nk_input_key [103]
-----------------------------------------------
                0.00    0.00     505/505         UpdateNuklear [207]
[216]    0.0    0.00    0.00     505         nk_raylib_input_mouse [216]
                0.00    0.00    1515/1515        nk_input_button [154]
                0.00    0.00     505/1010        GetNuklearScaling [158]
                0.00    0.00     505/505         nk_input_motion [214]
-----------------------------------------------
                0.00    0.00     505/505         render_updateState [218]
[217]    0.0    0.00    0.00     505         render_updateShadowMaps [217]
                0.00    0.00    1515/1515        renderGetLightSrcShadowCam [155]
-----------------------------------------------
                0.00    0.00     505/505         main [1]
[218]    0.0    0.00    0.00     505         render_updateState [218]
                0.00    0.00    1010/21640       array_get [101]
                0.00    0.00    1010/27272       array_size [96]
                0.00    0.00     505/505         render_updateShadowMaps [217]
-----------------------------------------------
                0.00    0.00     505/505         ecs_execCallback [25]
[219]    0.0    0.00    0.00     505         weatherCbPostRender [219]
-----------------------------------------------
                0.00    0.00     505/505         ecs_execCallback [25]
[220]    0.0    0.00    0.00     505         weatherCbPreRender [220]
                0.00    0.00     505/506         engine_render_getModel [206]
-----------------------------------------------
                0.00    0.00     501/501         physics_updateBodies [224]
[221]    0.0    0.00    0.00     501         physics_bodyUpdate [221]
-----------------------------------------------
                0.00    0.00     501/501         physics_updateCollisions [225]
[222]    0.0    0.00    0.00     501         physics_collisionBroadPhase [222]
                0.00    0.00     501/4541        BoxTransform [120]
-----------------------------------------------
                0.00    0.00     501/501         physics_updateCollisions [225]
[223]    0.0    0.00    0.00     501         physics_collisionNarrowPhase [223]
-----------------------------------------------
                0.00    0.00     501/501         engine_stepUpdate [21]
[224]    0.0    0.00    0.00     501         physics_updateBodies [224]
                0.00    0.00     501/501         physics_bodyUpdate [221]
-----------------------------------------------
                0.00    0.00     501/501         engine_stepUpdate [21]
[225]    0.0    0.00    0.00     501         physics_updateCollisions [225]
                0.00    0.00     501/501         physics_collisionBroadPhase [222]
                0.00    0.00     501/501         physics_collisionNarrowPhase [223]
-----------------------------------------------
                0.00    0.00      86/258         _log [1901]
                0.00    0.00     172/258         logLevelIsVisibleHeader [228]
[226]    0.0    0.00    0.00     258         hashmap_getU32 [226]
                0.00    0.00     258/5958        hashmap_get [115]
-----------------------------------------------
                0.00    0.00      86/258         _log [1901]
                0.00    0.00     172/258         logLevelIsVisibleHeader [228]
[227]    0.0    0.00    0.00     258         str_hash [227]
-----------------------------------------------
                0.00    0.00       1/172         cleanup [61]
                0.00    0.00       1/172         engine_init [286]
                0.00    0.00       1/172         physics_addCollider [331]
                0.00    0.00       1/172         physics_addRigidBody [332]
                0.00    0.00       1/172         physics_removeCollider [335]
                0.00    0.00       1/172         render_setupDirShadow [341]
                0.00    0.00       2/172         engine_render_registerMeshRenderer [261]
                0.00    0.00       2/172         engine_render_unregisterMeshRenderer [263]
                0.00    0.00       2/172         engine_render_registerLightSrc [260]
                0.00    0.00       2/172         engine_render_unregisterLightSrc [262]
                0.00    0.00       2/172         luaEnvLoad [268]
                0.00    0.00       4/172         ecs_registerEntity [75]
                0.00    0.00       4/172         ecs_unregisterEntity [247]
                0.00    0.00       4/172         engine_render_addShader [248]
                0.00    0.00       6/172         engine_render_addModel [243]
                0.00    0.00       6/172         engine_createScriptFromFile [64]
                0.00    0.00      17/172         ecs_registerComp [55]
                0.00    0.00      29/172         ecs_setCallback [46]
                0.00    0.00      86/172         _log [1901]
[228]    0.0    0.00    0.00     172         logLevelIsVisibleHeader [228]
                0.00    0.00     172/258         str_hash [227]
                0.00    0.00     172/258         hashmap_getU32 [226]
-----------------------------------------------
                0.00    0.00      83/83          nk_style_from_table [44]
[229]    0.0    0.00    0.00      83         nk_style_item_color [229]
-----------------------------------------------
                0.00    0.00       4/59          ecs_unregisterEntity [247]
                0.00    0.00      55/59          ecs_getEntityNameCstr [231]
[230]    0.0    0.00    0.00      59         binsearch_s32Inc [230]
-----------------------------------------------
                0.00    0.00      55/55          ecs_getEntityNameCstrP [232]
[231]    0.0    0.00    0.00      55         ecs_getEntityNameCstr [231]
                0.00    0.00      55/22278       ecs_checkEntityID [99]
                0.00    0.00      55/59          binsearch_s32Inc [230]
-----------------------------------------------
                0.00    0.00       2/55          engineCbScriptOnCreate [83]
                0.00    0.00       3/55          luaCreateEntityTable [45]
                0.00    0.00       4/55          ecs_unregisterEntity [247]
                0.00    0.00      17/55          ecs_registerComp [55]
                0.00    0.00      29/55          ecs_setCallback [46]
[232]    0.0    0.00    0.00      55         ecs_getEntityNameCstrP [232]
                0.00    0.00      55/55          ecs_getEntityNameCstr [231]
-----------------------------------------------
                0.00    0.00       4/21          ecs_registerEntity [75]
                0.00    0.00      17/21          ecs_registerComp [55]
[233]    0.0    0.00    0.00      21         fifo_av_read [233]
-----------------------------------------------
                0.00    0.00       4/21          ecs_registerEntity [75]
                0.00    0.00      17/21          ecs_registerComp [55]
[234]    0.0    0.00    0.00      21         fifo_read [234]
-----------------------------------------------
                0.00    0.00       1/20          InitNuklearContext [39]
                0.00    0.00       1/20          InitNuklear [38]
                0.00    0.00      18/20          nk_style_from_table [44]
[235]    0.0    0.00    0.00      20         nk_handle_ptr [235]
-----------------------------------------------
                0.00    0.00      16/16          nk_style_from_table [44]
[236]    0.0    0.00    0.00      16         nk_rgb [236]
-----------------------------------------------
                0.00    0.00       3/14          nk_style_item_hide [253]
                0.00    0.00      11/14          nk_style_from_table [44]
[237]    0.0    0.00    0.00      14         nk_rgba [237]
-----------------------------------------------
                0.00    0.00       1/12          physics_addCollider [331]
                0.00    0.00       1/12          physics_addRigidBody [332]
                0.00    0.00       4/12          engine_render_addShader [248]
                0.00    0.00       6/12          engine_render_addModel [243]
[238]    0.0    0.00    0.00      12         hashmap_set [238]
                0.00    0.00       8/5708        binsearch_hashmapInc [116]
                0.00    0.00       8/8           hashmap_resize [242]
-----------------------------------------------
                0.00    0.00       1/10          moonnuklear_open_atlas [305]
                0.00    0.00       1/10          moonnuklear_open_buffer [306]
                0.00    0.00       1/10          moonnuklear_open_canvas [307]
                0.00    0.00       1/10          moonnuklear_open_context [308]
                0.00    0.00       1/10          moonnuklear_open_cursor [309]
                0.00    0.00       1/10          moonnuklear_open_edit [310]
                0.00    0.00       1/10          moonnuklear_open_font [313]
                0.00    0.00       1/10          moonnuklear_open_image [314]
                0.00    0.00       1/10          moonnuklear_open_nine_slice [317]
                0.00    0.00       1/10          moonnuklear_open_panel [318]
[239]    0.0    0.00    0.00      10         moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       2/8           engine_render_unregisterMeshRenderer [263]
                0.00    0.00       2/8           engine_render_unregisterLightSrc [262]
                0.00    0.00       4/8           array_has [245]
[240]    0.0    0.00    0.00       8         array_at [240]
-----------------------------------------------
                0.00    0.00       2/8           render_drawScene [2]
                0.00    0.00       6/8           array_insert [105]
[241]    0.0    0.00    0.00       8         array_resize [241]
-----------------------------------------------
                0.00    0.00       8/8           hashmap_set [238]
[242]    0.0    0.00    0.00       8         hashmap_resize [242]
-----------------------------------------------
                0.00    0.00       1/6           registerModel [338]
                0.00    0.00       1/6           registerModelSkybox [339]
                0.00    0.00       2/6           registerModelCylinder [275]
                0.00    0.00       2/6           loadAssets [289]
[243]    0.0    0.00    0.00       6         engine_render_addModel [243]
                0.00    0.00       6/5958        hashmap_get [115]
                0.00    0.00       6/12          hashmap_set [238]
                0.00    0.00       6/172         logLevelIsVisibleHeader [228]
                0.00    0.00       6/86          _log [1901]
-----------------------------------------------
                0.00    0.00       2/4           engine_render_unregisterMeshRenderer [263]
                0.00    0.00       2/4           engine_render_unregisterLightSrc [262]
[244]    0.0    0.00    0.00       4         array_del [244]
-----------------------------------------------
                0.00    0.00       2/4           engine_render_registerMeshRenderer [261]
                0.00    0.00       2/4           engine_render_registerLightSrc [260]
[245]    0.0    0.00    0.00       4         array_has [245]
                0.00    0.00       4/8           array_at [240]
-----------------------------------------------
                0.00    0.00       2/4           engine_init [286]
                0.00    0.00       2/4           render_init [340]
[246]    0.0    0.00    0.00       4         array_init [246]
-----------------------------------------------
                0.00    0.00       4/4           engine_entityDestroy [59]
[247]    0.0    0.00    0.00       4         ecs_unregisterEntity [247]
                0.00    0.00      21/1301        fifo_write [156]
                0.00    0.00       4/22278       ecs_checkEntityID [99]
                0.00    0.00       4/59          binsearch_s32Inc [230]
                0.00    0.00       4/55          ecs_getEntityNameCstrP [232]
                0.00    0.00       4/172         logLevelIsVisibleHeader [228]
                0.00    0.00       4/86          _log [1901]
-----------------------------------------------
                0.00    0.00       4/4           registerShader [250]
[248]    0.0    0.00    0.00       4         engine_render_addShader [248]
                0.00    0.00       4/5958        hashmap_get [115]
                0.00    0.00       4/12          hashmap_set [238]
                0.00    0.00       4/172         logLevelIsVisibleHeader [228]
                0.00    0.00       4/86          _log [1901]
-----------------------------------------------
                0.00    0.00       2/4           engine_init [286]
                0.00    0.00       2/4           physics_initSystem [334]
[249]    0.0    0.00    0.00       4         hashmap_init [249]
-----------------------------------------------
                0.00    0.00       4/4           loadAssets [289]
[250]    0.0    0.00    0.00       4         registerShader [250]
                0.00    0.00       4/4           engine_render_addShader [248]
-----------------------------------------------
                0.00    0.00       1/3           udatatree_s_RB_INSERT [277]
                0.00    0.00       2/3           udatatree_s_RB_FIND [255]
[251]    0.0    0.00    0.00       3         cmp [251]
-----------------------------------------------
                0.00    0.00       3/3           nk_create_page_element [23]
[252]    0.0    0.00    0.00       3         nk_pool_alloc [252]
                0.00    0.00       1/2           nk_malloc [273]
-----------------------------------------------
                0.00    0.00       3/3           nk_style_from_table [44]
[253]    0.0    0.00    0.00       3         nk_style_item_hide [253]
                0.00    0.00       3/14          nk_rgba [237]
-----------------------------------------------
                0.00    0.00       1/3           moonnuklear_udata_mem [325]
                0.00    0.00       2/3           moonnuklear_udata_new [270]
[254]    0.0    0.00    0.00       3         udata_search [254]
                0.00    0.00       3/3           udatatree_s_RB_FIND [255]
-----------------------------------------------
                0.00    0.00       3/3           udata_search [254]
[255]    0.0    0.00    0.00       3         udatatree_s_RB_FIND [255]
                0.00    0.00       2/3           cmp [251]
-----------------------------------------------
                0.00    0.00       2/2           ecs_execCallbackAllComp [50]
[256]    0.0    0.00    0.00       2         engine_cbLightSourceOnCreate [256]
                0.00    0.00       2/2           engine_render_registerLightSrc [260]
-----------------------------------------------
                0.00    0.00       2/2           ecs_execCallbackAllComp [50]
[257]    0.0    0.00    0.00       2         engine_cbLightSourceOnDestroy [257]
                0.00    0.00       2/2           engine_render_unregisterLightSrc [262]
-----------------------------------------------
                0.00    0.00       2/2           ecs_execCallbackAllComp [50]
[258]    0.0    0.00    0.00       2         engine_cbMeshRendererOnCreate [258]
                0.00    0.00       2/2           engine_render_registerMeshRenderer [261]
-----------------------------------------------
                0.00    0.00       2/2           ecs_execCallbackAllComp [50]
[259]    0.0    0.00    0.00       2         engine_cbMeshRendererOnDestroy [259]
                0.00    0.00       2/2           engine_render_unregisterMeshRenderer [263]
-----------------------------------------------
                0.00    0.00       2/2           engine_cbLightSourceOnCreate [256]
[260]    0.0    0.00    0.00       2         engine_render_registerLightSrc [260]
                0.00    0.00       2/4           array_has [245]
                0.00    0.00       2/11268       array_pushBack [106]
                0.00    0.00       2/172         logLevelIsVisibleHeader [228]
                0.00    0.00       2/86          _log [1901]
-----------------------------------------------
                0.00    0.00       2/2           engine_cbMeshRendererOnCreate [258]
[261]    0.0    0.00    0.00       2         engine_render_registerMeshRenderer [261]
                0.00    0.00       2/4           array_has [245]
                0.00    0.00       2/11268       array_pushBack [106]
                0.00    0.00       2/172         logLevelIsVisibleHeader [228]
                0.00    0.00       2/86          _log [1901]
-----------------------------------------------
                0.00    0.00       2/2           engine_cbLightSourceOnDestroy [257]
[262]    0.0    0.00    0.00       2         engine_render_unregisterLightSrc [262]
                0.00    0.00       2/8           array_at [240]
                0.00    0.00       2/4           array_del [244]
                0.00    0.00       2/172         logLevelIsVisibleHeader [228]
                0.00    0.00       2/86          _log [1901]
-----------------------------------------------
                0.00    0.00       2/2           engine_cbMeshRendererOnDestroy [259]
[263]    0.0    0.00    0.00       2         engine_render_unregisterMeshRenderer [263]
                0.00    0.00       2/8           array_at [240]
                0.00    0.00       2/4           array_del [244]
                0.00    0.00       2/172         logLevelIsVisibleHeader [228]
                0.00    0.00       2/86          _log [1901]
-----------------------------------------------
                0.00    0.00       2/2           ecs_init [283]
[264]    0.0    0.00    0.00       2         fifo_init [264]
-----------------------------------------------
                0.00    0.00       1/2           physics_removeCollider [335]
                0.00    0.00       1/2           physics_removeRigidBody [336]
[265]    0.0    0.00    0.00       2         hashmap_del [265]
                0.00    0.00       2/2           hashmap_delResize [266]
-----------------------------------------------
                0.00    0.00       2/2           hashmap_del [265]
[266]    0.0    0.00    0.00       2         hashmap_delResize [266]
                0.00    0.00       2/5708        binsearch_hashmapInc [116]
-----------------------------------------------
                0.00    0.00       2/2           luaEnvLoad [268]
[267]    0.0    0.00    0.00       2         loadFileStr [267]
-----------------------------------------------
                0.00    0.00       2/2           engine_createScriptFromFile [64]
[268]    0.0    0.00    0.00       2         luaEnvLoad [268]
                0.00    0.00       2/2           loadFileStr [267]
                0.00    0.00       2/3558        logPushTag [125]
                0.00    0.00       2/3558        logPopTag [124]
                0.00    0.00       2/172         logLevelIsVisibleHeader [228]
                0.00    0.00       2/86          _log [1901]
-----------------------------------------------
                0.00    0.00       1/2           InitFromPtr [573]
                0.00    0.00       1/2           moonnuklear_newedit [304]
[269]    0.0    0.00    0.00       2         moonnuklear_newuserdata [269]
                0.00    0.00       2/2           moonnuklear_udata_new [270]
-----------------------------------------------
                0.00    0.00       2/2           moonnuklear_newuserdata [269]
[270]    0.0    0.00    0.00       2         moonnuklear_udata_new [270]
                0.00    0.00       2/1676        moonnuklear_Malloc [144]
                0.00    0.00       2/3           udata_search [254]
                0.00    0.00       2/2           udata_insert [276]
-----------------------------------------------
                0.00    0.00       2/2           nk_begin_titled [15]
[271]    0.0    0.00    0.00       2         nk_command_buffer_init [271]
-----------------------------------------------
                0.00    0.00       2/2           nk_begin_titled [15]
[272]    0.0    0.00    0.00       2         nk_insert_window [272]
-----------------------------------------------
                0.00    0.00       1/2           nk_buffer_init [65]
                0.00    0.00       1/2           nk_pool_alloc [252]
[273]    0.0    0.00    0.00       2         nk_malloc [273]
-----------------------------------------------
                0.00    0.00       1/2           nk_buffer_free [328]
                0.00    0.00       1/2           nk_pool_free [329]
[274]    0.0    0.00    0.00       2         nk_mfree [274]
-----------------------------------------------
                0.00    0.00       2/2           loadAssets [289]
[275]    0.0    0.00    0.00       2         registerModelCylinder [275]
                0.00    0.00       2/6           engine_render_addModel [243]
-----------------------------------------------
                0.00    0.00       2/2           moonnuklear_udata_new [270]
[276]    0.0    0.00    0.00       2         udata_insert [276]
                0.00    0.00       2/2           udatatree_s_RB_INSERT [277]
-----------------------------------------------
                0.00    0.00       2/2           udata_insert [276]
[277]    0.0    0.00    0.00       2         udatatree_s_RB_INSERT [277]
                0.00    0.00       2/2           udatatree_s_RB_INSERT_COLOR [278]
                0.00    0.00       1/3           cmp [251]
-----------------------------------------------
                0.00    0.00       2/2           udatatree_s_RB_INSERT [277]
[278]    0.0    0.00    0.00       2         udatatree_s_RB_INSERT_COLOR [278]
-----------------------------------------------
                0.00    0.00       1/1           moonnuklear_open_flags [312]
[279]    0.0    0.00    0.00       1         AddConstants [279]
-----------------------------------------------
                0.00    0.00       1/1           moonnuklear_open_versions [321]
[280]    0.0    0.00    0.00       1         AddVersions [280]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[281]    0.0    0.00    0.00       1         SetNuklearScaling [281]
-----------------------------------------------
                0.00    0.00       1/1           luaFuncGetEntity [49]
[282]    0.0    0.00    0.00       1         ecs_findEntity [282]
-----------------------------------------------
                0.00    0.00       1/1           engine_init [286]
[283]    0.0    0.00    0.00       1         ecs_init [283]
                0.00    0.00    1280/1301        fifo_write [156]
                0.00    0.00       2/2           fifo_init [264]
-----------------------------------------------
                0.00    0.00       1/1           ecs_execCallbackAllComp [50]
[284]    0.0    0.00    0.00       1         engine_cbColliderOnDestroy [284]
                0.00    0.00       1/1           physics_removeCollider [335]
-----------------------------------------------
                0.00    0.00       1/1           ecs_execCallbackAllComp [50]
[285]    0.0    0.00    0.00       1         engine_cbRigidBodyOnDestroy [285]
                0.00    0.00       1/1           physics_removeRigidBody [336]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[286]    0.0    0.00    0.00       1         engine_init [286]
                0.00    0.00       2/4           hashmap_init [249]
                0.00    0.00       2/4           array_init [246]
                0.00    0.00       1/1           physics_initSystem [334]
                0.00    0.00       1/1           ecs_init [283]
                0.00    0.00       1/172         logLevelIsVisibleHeader [228]
                0.00    0.00       1/86          _log [1901]
-----------------------------------------------
                0.00    0.00       1/1           luaFuncSetCamera [94]
[287]    0.0    0.00    0.00       1         engine_render_setCamera [287]
-----------------------------------------------
                0.00    0.00       1/1           engine_createConvexHullCollider [80]
[288]    0.0    0.00    0.00       1         initCollider [288]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[289]    0.0    0.00    0.00       1         loadAssets [289]
                0.00    0.00       4/4           registerShader [250]
                0.00    0.00       2/2           registerModelCylinder [275]
                0.00    0.00       2/6           engine_render_addModel [243]
                0.00    0.00       1/1           registerModel [338]
                0.00    0.00       1/1           registerModelSkybox [339]
-----------------------------------------------
                0.00    0.00       1/1           engine_createScriptFromFile [64]
[290]    0.0    0.00    0.00       1         luaEnvCreate [290]
                0.00    0.00       1/1           luaEnvSetupBindings [293]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[291]    0.0    0.00    0.00       1         luaEnvSetEngine [291]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[292]    0.0    0.00    0.00       1         luaEnvSetNkContext [292]
-----------------------------------------------
                0.00    0.00       1/1           luaEnvCreate [290]
[293]    0.0    0.00    0.00       1         luaEnvSetupBindings [293]
                0.00    0.00       1/1           luaopen_moonnuklear [300]
                0.00    0.00       1/1           luaOpenMatrix [295]
                0.00    0.00       1/1           luaOpenVector3 [299]
                0.00    0.00       1/1           luaOpenQuaternion [297]
                0.00    0.00       1/1           luaOpenMisc [296]
                0.00    0.00       1/1           luaOpenRaylib [298]
                0.00    0.00       1/1           luaOpenEngine [294]
-----------------------------------------------
                0.00    0.00       1/1           luaEnvSetupBindings [293]
[294]    0.0    0.00    0.00       1         luaOpenEngine [294]
-----------------------------------------------
                0.00    0.00       1/1           luaEnvSetupBindings [293]
[295]    0.0    0.00    0.00       1         luaOpenMatrix [295]
-----------------------------------------------
                0.00    0.00       1/1           luaEnvSetupBindings [293]
[296]    0.0    0.00    0.00       1         luaOpenMisc [296]
-----------------------------------------------
                0.00    0.00       1/1           luaEnvSetupBindings [293]
[297]    0.0    0.00    0.00       1         luaOpenQuaternion [297]
-----------------------------------------------
                0.00    0.00       1/1           luaEnvSetupBindings [293]
[298]    0.0    0.00    0.00       1         luaOpenRaylib [298]
-----------------------------------------------
                0.00    0.00       1/1           luaEnvSetupBindings [293]
[299]    0.0    0.00    0.00       1         luaOpenVector3 [299]
-----------------------------------------------
                0.00    0.00       1/1           luaEnvSetupBindings [293]
[300]    0.0    0.00    0.00       1         luaopen_moonnuklear [300]
                0.00    0.00       1/1           moonnuklear_utils_init [327]
                0.00    0.00       1/1           moonnuklear_open_versions [321]
                0.00    0.00       1/1           moonnuklear_open_flags [312]
                0.00    0.00       1/1           moonnuklear_open_enums [311]
                0.00    0.00       1/1           moonnuklear_open_tracing [320]
                0.00    0.00       1/1           moonnuklear_open_window [323]
                0.00    0.00       1/1           moonnuklear_open_widgets [322]
                0.00    0.00       1/1           moonnuklear_open_layout [316]
                0.00    0.00       1/1           moonnuklear_open_style [319]
                0.00    0.00       1/1           moonnuklear_open_context [308]
                0.00    0.00       1/1           moonnuklear_open_font [313]
                0.00    0.00       1/1           moonnuklear_open_atlas [305]
                0.00    0.00       1/1           moonnuklear_open_buffer [306]
                0.00    0.00       1/1           moonnuklear_open_image [314]
                0.00    0.00       1/1           moonnuklear_open_cursor [309]
                0.00    0.00       1/1           moonnuklear_open_nine_slice [317]
                0.00    0.00       1/1           moonnuklear_open_edit [310]
                0.00    0.00       1/1           moonnuklear_open_canvas [307]
                0.00    0.00       1/1           moonnuklear_open_input [315]
                0.00    0.00       1/1           moonnuklear_open_panel [318]
-----------------------------------------------
                0.00    0.00       1/1           moonnuklear_utils_init [327]
[301]    0.0    0.00    0.00       1         malloc_init [301]
-----------------------------------------------
                0.00    0.00       1/1           InitFromPtr [573]
[302]    0.0    0.00    0.00       1         moonnuklear_checklightuserdata [302]
-----------------------------------------------
                0.00    0.00       1/1           AtExit [351]
[303]    0.0    0.00    0.00       1         moonnuklear_enums_free_all [303]
                0.00    0.00     838/838         code_first [188]
                0.00    0.00     837/837         enums_free [198]
-----------------------------------------------
                0.00    0.00       1/1           InitFromPtr [573]
[304]    0.0    0.00    0.00       1         moonnuklear_newedit [304]
                0.00    0.00       1/1           moonnuklear_userdata [326]
                0.00    0.00       1/2           moonnuklear_newuserdata [269]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[305]    0.0    0.00    0.00       1         moonnuklear_open_atlas [305]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[306]    0.0    0.00    0.00       1         moonnuklear_open_buffer [306]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[307]    0.0    0.00    0.00       1         moonnuklear_open_canvas [307]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[308]    0.0    0.00    0.00       1         moonnuklear_open_context [308]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[309]    0.0    0.00    0.00       1         moonnuklear_open_cursor [309]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[310]    0.0    0.00    0.00       1         moonnuklear_open_edit [310]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[311]    0.0    0.00    0.00       1         moonnuklear_open_enums [311]
                0.00    0.00     837/837         enums_new [199]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[312]    0.0    0.00    0.00       1         moonnuklear_open_flags [312]
                0.00    0.00       1/1           AddConstants [279]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[313]    0.0    0.00    0.00       1         moonnuklear_open_font [313]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[314]    0.0    0.00    0.00       1         moonnuklear_open_image [314]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[315]    0.0    0.00    0.00       1         moonnuklear_open_input [315]
                0.00    0.00       1/1           moonnuklear_udata_addmethods [324]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[316]    0.0    0.00    0.00       1         moonnuklear_open_layout [316]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[317]    0.0    0.00    0.00       1         moonnuklear_open_nine_slice [317]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[318]    0.0    0.00    0.00       1         moonnuklear_open_panel [318]
                0.00    0.00       1/10          moonnuklear_udata_define [239]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[319]    0.0    0.00    0.00       1         moonnuklear_open_style [319]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[320]    0.0    0.00    0.00       1         moonnuklear_open_tracing [320]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[321]    0.0    0.00    0.00       1         moonnuklear_open_versions [321]
                0.00    0.00       1/1           AddVersions [280]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[322]    0.0    0.00    0.00       1         moonnuklear_open_widgets [322]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[323]    0.0    0.00    0.00       1         moonnuklear_open_window [323]
-----------------------------------------------
                0.00    0.00       1/1           moonnuklear_open_input [315]
[324]    0.0    0.00    0.00       1         moonnuklear_udata_addmethods [324]
-----------------------------------------------
                0.00    0.00       1/1           moonnuklear_userdata [326]
[325]    0.0    0.00    0.00       1         moonnuklear_udata_mem [325]
                0.00    0.00       1/3           udata_search [254]
-----------------------------------------------
                0.00    0.00       1/1           moonnuklear_newedit [304]
[326]    0.0    0.00    0.00       1         moonnuklear_userdata [326]
                0.00    0.00       1/1           moonnuklear_udata_mem [325]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_moonnuklear [300]
[327]    0.0    0.00    0.00       1         moonnuklear_utils_init [327]
                0.00    0.00       1/1           malloc_init [301]
-----------------------------------------------
                0.00    0.00       1/1           nk_free [54]
[328]    0.0    0.00    0.00       1         nk_buffer_free [328]
                0.00    0.00       1/2           nk_mfree [274]
-----------------------------------------------
                0.00    0.00       1/1           nk_free [54]
[329]    0.0    0.00    0.00       1         nk_pool_free [329]
                0.00    0.00       1/2           nk_mfree [274]
-----------------------------------------------
                0.00    0.00       1/1           InitNuklearContext [39]
[330]    0.0    0.00    0.00       1         nk_set_user_data [330]
-----------------------------------------------
                0.00    0.00       1/1           engine_cbColliderOnCreate [92]
[331]    0.0    0.00    0.00       1         physics_addCollider [331]
                0.00    0.00       1/12          hashmap_set [238]
                0.00    0.00       1/172         logLevelIsVisibleHeader [228]
                0.00    0.00       1/86          _log [1901]
-----------------------------------------------
                0.00    0.00       1/1           engine_cbRigidBodyOnCreate [88]
[332]    0.0    0.00    0.00       1         physics_addRigidBody [332]
                0.00    0.00       1/12          hashmap_set [238]
                0.00    0.00       1/172         logLevelIsVisibleHeader [228]
                0.00    0.00       1/86          _log [1901]
-----------------------------------------------
                0.00    0.00       1/1           engine_createRigidBody [73]
[333]    0.0    0.00    0.00       1         physics_initRigidBody [333]
-----------------------------------------------
                0.00    0.00       1/1           engine_init [286]
[334]    0.0    0.00    0.00       1         physics_initSystem [334]
                0.00    0.00       2/4           hashmap_init [249]
-----------------------------------------------
                0.00    0.00       1/1           engine_cbColliderOnDestroy [284]
[335]    0.0    0.00    0.00       1         physics_removeCollider [335]
                0.00    0.00       1/5688        hashmap_getP [117]
